plate,mjd,fiberid,snMedian,psfmag_g,psfmag_r,gmr
4198,55480,106,26.47894,18.72119,18.36577,0.3554173
4693,55632,544,27.58318,18.38337,18.07371,0.3096542
4874,55673,246,20.67766,18.67866,18.35485,0.3238144
5438,56002,580,22.04063,18.25204,18.14834,0.1036949
5440,55983,880,20.34575,18.91611,18.63219,0.2839108
5441,56017,792,24.5618,18.42877,18.12661,0.3021603
5796,56274,802,23.0425,18.49563,18.18119,0.3144379
5801,56328,528,22.94509,18.49919,18.23882,0.2603779
6676,56389,709,21.16927,18.26417,18.13838,0.1257839
7339,56799,90,37.7677,18.29877,18.13341,0.1653652
7634,56935,93,20.46554,18.35857,18.10515,0.2534256
7636,56989,751,26.38207,18.55438,18.1614,0.3929787
8189,57448,354,21.71149,18.0364,18.5682,-0.5318069
457,51901,410,20.84455,18.30855,18.38531,-0.07676125
666,52149,613,20.05231,18.66404,18.40706,0.2569809
1888,53239,590,20.06726,18.62029,18.23843,0.3818665
2240,53823,48,20.35936,18.34078,18.33909,0.001691818
2530,53881,62,41.12201,18.84974,18.80473,0.04500771
2828,54438,113,29.2331,18.06054,18.55562,-0.495079
2828,54438,215,25.58668,18.82436,18.52686,0.2975063
2828,54438,297,25.81857,18.80613,18.52886,0.2772675
3230,54860,424,30.06799,18.56879,18.17783,0.3909645
3231,54890,158,29.24094,18.7669,18.52992,0.2369823
3232,54882,187,25.26518,18.54953,18.17913,0.3703995
3232,54882,237,26.26187,18.45075,18.13255,0.3182011
3234,54885,400,21.0027,18.76056,18.79671,-0.03615189
3234,54885,561,25.30849,18.62395,18.31903,0.3049183
3235,54880,227,29.59715,18.31103,18.02458,0.2864494
3235,54880,285,21.29486,18.73882,18.37271,0.3661118
3236,54892,522,29.81481,18.44018,18.17883,0.2613468
3237,54883,39,27.12215,18.48731,18.09294,0.394371
3237,54883,100,20.21798,18.9066,18.59316,0.3134346
3821,55535,578,25.25652,18.01077,18.35364,-0.3428688
4075,55352,101,23.79742,18.8173,18.52984,0.2874527
4635,55615,250,24.79167,18.40538,18.10154,0.3038406
4639,55944,980,20.2294,18.58883,18.28075,0.3080788
4960,55747,335,30.57477,18.34763,18.09154,0.2560902
5702,56221,706,26.48669,18.38803,18.02259,0.3654404
6005,56090,618,20.91732,18.51262,18.18657,0.3260479
6005,56090,934,25.2306,17.65305,18.14096,-0.4879112
6278,56266,75,24.66551,18.42647,18.07379,0.3526878
7094,56660,208,23.40237,18.58204,18.24213,0.3399067
7095,56625,360,26.99522,18.55145,18.27491,0.2765331
275,51910,54,21.90456,18.57784,18.24117,0.3366737
275,51910,230,21.03442,18.35131,18.49952,-0.1482124
688,52203,304,24.49492,18.24888,18.1533,0.09558678
938,52708,332,22.98117,18.27982,18.01688,0.2629414
3112,54802,554,38.03096,18.05529,18.10205,-0.04676247
3114,54773,123,38.14364,18.58166,18.47412,0.1075363
3115,54793,344,25.92722,18.81299,18.4373,0.3756866
3115,54793,565,20.42511,19.28509,18.89385,0.391243
3116,54792,365,23.27085,18.86181,18.52056,0.3412457
3122,54821,122,22.7538,18.74595,18.40744,0.3385086
3974,55320,136,20.61972,18.87788,18.59485,0.2830296
3975,55321,140,23.98352,18.97279,18.60966,0.3631363
4233,55449,552,24.67092,18.57221,18.2582,0.3140125
4472,55893,676,20.96212,18.73754,18.43525,0.3022842
4726,55712,64,28.26633,17.74854,18.03541,-0.2868729
5026,55855,946,20.32571,18.7732,18.47259,0.3006134
5328,55982,724,25.20959,18.9656,18.60328,0.362318
6034,56103,222,24.86152,18.73425,18.37613,0.3581181
6034,56103,400,24.64275,18.55416,18.1604,0.3937531
6034,56103,612,21.07384,18.25661,18.63537,-0.3787575
6035,56076,126,22.73767,18.41349,18.08141,0.3320827
7255,56597,102,22.54045,17.90186,18.09057,-0.1887093
7256,56658,324,22.31164,18.64607,18.31489,0.3311863
7256,56658,510,20.58431,18.47814,18.20452,0.2736206
7256,56658,950,25.42699,18.47275,18.11578,0.3569736
7618,56898,699,23.67566,18.34973,18.08757,0.2621593
7619,56900,113,20.70412,18.48741,18.52221,-0.03479767
7621,56985,718,22.79295,18.62626,18.51653,0.1097355
7622,56987,192,22.19384,18.39598,18.16415,0.2318268
473,51929,23,23.89056,17.92069,18.26423,-0.3435383
750,52235,101,20.19884,18.84532,18.47231,0.3730087
1403,53227,299,20.04881,18.75339,18.464,0.2893925
1722,53852,509,21.46505,19.28971,18.96861,0.3210964
2009,53904,532,23.52397,17.68606,18.06168,-0.3756218
2603,54479,516,21.62831,18.57849,18.43012,0.1483688
3321,54924,598,26.94344,18.43379,18.25042,0.1833744
3324,54943,236,21.02821,18.62117,18.32004,0.3011284
3325,54942,334,23.02531,18.18448,18.01159,0.1728878
3328,54964,303,20.36216,18.46915,18.21968,0.2494736
3329,54970,165,22.68242,18.75012,18.55656,0.1935673
4080,55471,558,27.54714,18.57605,18.18841,0.3876438
4372,55541,130,21.85124,18.61308,18.26657,0.3465061
4860,55691,830,26.58668,18.26161,18.02897,0.2326374
4861,55710,164,24.3771,18.60186,18.31393,0.2879295
5164,56067,70,24.19929,18.42406,18.15964,0.2644215
6046,56096,852,21.01252,18.56058,18.42566,0.1349239
6050,56089,516,20.68506,19.0078,18.63267,0.3751335
6050,56089,546,25.7834,18.25195,18.22232,0.02962875
6669,56413,578,23.37956,18.4104,18.05133,0.3590736
6673,56419,550,22.37251,18.7492,18.45594,0.2932625
7627,56933,468,25.35527,18.44993,18.35155,0.09838295
2404,53764,232,22.68604,18.75193,18.55865,0.1932812
2404,53764,329,21.61551,18.89201,18.58531,0.3066998
2404,53764,586,27.36192,18.29377,18.15243,0.1413364
2406,54084,268,33.32701,18.43912,18.1742,0.2649212
2406,54084,275,31.69575,18.62354,18.25478,0.3687572
2406,54084,403,21.8125,18.88682,18.94355,-0.05673218
2406,54084,585,30.14947,18.6767,18.46699,0.2097054
2407,53771,208,27.11145,18.43058,18.18044,0.2501411
2407,53771,232,28.82584,18.3332,18.08948,0.2437248
2407,53771,379,24.44139,18.54993,18.31596,0.2339764
3426,54977,439,22.37663,19.02517,18.66368,0.3614922
3428,54979,540,27.27256,18.17074,18.11568,0.05506325
3428,54979,543,21.63679,18.97922,18.73168,0.2475395
3454,55003,314,20.57531,18.67127,18.35353,0.3177376
3457,54984,497,20.84865,18.71363,18.43318,0.2804451
3947,55332,954,20.09274,18.4516,18.09672,0.3548717
4552,55884,324,20.48695,18.75534,18.61967,0.1356773
4553,55584,4,27.05282,18.32118,18.0017,0.3194866
5109,55892,2,23.67465,18.69543,18.30821,0.3872166
5377,55957,686,20.61307,18.96568,18.89005,0.07563019
6037,56106,890,36.66266,18.73766,18.35331,0.3843498
6319,56452,218,21.41945,18.48207,18.21742,0.2646542
7235,56603,45,20.89982,19.09033,18.80435,0.2859821
7333,56686,751,22.26477,18.40651,18.13848,0.2680225
7337,56686,588,30.22034,18.78356,18.44722,0.336338
305,51613,527,20.45219,18.44833,18.35036,0.09796715
307,51663,33,25.51206,18.84163,18.56045,0.2811813
627,52144,210,22.35215,18.06832,18.14148,-0.07315254
930,52618,251,21.34218,18.60488,18.34365,0.2612228
1771,53498,574,20.42814,18.37874,18.07544,0.3033085
2067,53738,359,26.97434,18.58454,18.30091,0.2836266
2332,54149,564,20.15079,18.8493,18.60742,0.2418804
2695,54409,583,25.87165,18.60195,18.44545,0.156498
2697,54389,119,20.86656,19.0064,18.62307,0.383337
2708,54561,113,23.86901,18.77572,18.40041,0.375309
3195,54832,635,28.48129,18.37621,18.07601,0.3001957
3205,54848,177,26.73373,18.43228,18.27333,0.1589489
3205,54848,616,29.61365,18.20406,18.04715,0.156908
3206,54852,96,25.3097,18.84824,18.54712,0.301115
3206,54852,160,22.73161,18.98794,18.64267,0.3452663
4063,55364,154,20.23338,19.29527,18.93882,0.3564491
4065,55368,556,29.18648,18.42832,18.05713,0.3711891
5406,55955,142,22.41927,18.75367,18.39501,0.3586597
5407,55926,652,22.63318,18.72431,18.49753,0.2267838
7661,57286,523,21.40122,18.22847,18.04883,0.1796417
7664,57367,768,27.30188,18.34455,18.1364,0.2081432
721,52228,571,22.72208,18.38049,18.10654,0.2739544
2231,53816,616,20.20432,18.58228,18.39951,0.1827736
2232,53827,147,23.97734,18.68721,18.31341,0.3738003
2233,53845,508,22.52893,18.41204,18.02525,0.3867893
2517,54567,286,22.65569,18.58295,18.5116,0.07135201
3209,54906,521,23.5791,18.91024,18.5188,0.3914375
3212,54851,200,28.23844,18.44853,18.09212,0.3564167
3213,54865,148,21.72342,18.80087,18.50399,0.2968788
3214,54866,425,26.1286,18.50624,18.51087,-0.00463295
3792,55212,542,22.21429,18.74879,18.45055,0.2982483
4058,55358,981,23.18237,18.68613,18.34505,0.3410797
4961,55719,266,24.12292,18.75014,18.40554,0.3446045
4965,55721,374,20.21372,18.49291,18.30508,0.1878319
4969,56041,836,20.22547,18.69015,18.40709,0.2830563
5299,55927,478,23.51294,17.87345,18.22307,-0.3496189
5965,56190,813,20.75487,19.01892,18.70491,0.3140125
6204,56220,248,25.43233,18.76888,18.43786,0.3310261
6489,56329,85,21.84742,18.991,18.95171,0.03928757
6489,56329,258,25.20217,18.7568,18.44744,0.3093624
7091,56658,156,21.71588,18.87191,18.83494,0.03696823
7694,57359,862,20.54689,17.95791,18.09853,-0.1406174
2058,53349,201,26.03046,18.82046,18.58617,0.2342873
2936,54626,182,24.4738,18.88556,18.51651,0.3690567
2936,54626,507,31.52088,18.37106,18.09566,0.275404
2936,54626,584,22.30627,19.02007,18.72414,0.2959347
2936,54626,590,20.09158,19.15965,18.85365,0.3059921
3672,55484,566,21.13232,19.01841,18.70421,0.3142014
4231,55444,16,27.15315,18.50045,18.2174,0.2830467
4231,55444,256,22.40511,18.55735,18.84084,-0.2834854
4446,55589,217,23.69762,18.11425,18.43683,-0.322588
4993,55738,976,24.62878,18.32621,18.0199,0.3063107
5312,56001,162,21.12418,18.64192,18.36911,0.2728157
5421,55980,478,22.27028,18.4516,18.1826,0.2689953
5795,56298,924,20.04692,18.61421,18.32279,0.2914219
6052,56092,870,22.19047,18.6948,18.3878,0.3069992
6408,56329,174,30.8495,18.52409,18.18155,0.3425426
6408,56329,264,24.51887,18.17511,18.17266,0.002443314
6664,56383,880,24.3583,18.29144,18.03336,0.2580814
7836,57278,777,26.83974,18.39816,18.36338,0.03478813
7838,56958,36,21.65662,18.68767,18.89214,-0.2044773
1152,52941,316,25.04498,18.25036,18.03168,0.2186794
2102,54115,150,26.28749,18.43226,18.218,0.2142525
2965,54594,639,44.40963,18.17052,18.28192,-0.1113968
2967,54584,346,21.22986,18.43228,18.43014,0.00213623
2971,54590,336,21.31047,18.40721,18.08975,0.3174515
3816,55272,850,26.81632,18.58758,18.21542,0.3721561
4087,55449,676,26.9339,18.35954,18.07754,0.2820015
4390,55948,35,21.21182,18.47315,18.11275,0.3603954
4634,55626,44,22.18709,18.66863,18.33672,0.3319149
5147,55854,394,23.40945,18.89648,18.56967,0.326807
5148,56220,860,20.72254,18.95482,18.55824,0.3965836
5884,56046,641,20.84893,18.99089,18.68464,0.3062534
6462,56326,310,21.97117,18.61539,18.32428,0.2911167
6463,56340,361,20.6946,18.47957,18.13908,0.3404961
6757,56416,304,20.38367,18.7188,18.45451,0.2642879
7281,57007,975,22.17632,18.57275,18.21393,0.3588238
7284,56683,698,23.23826,18.74782,18.41059,0.3372269
7455,56768,159,23.11183,18.60347,18.43026,0.1732063
910,52377,250,20.47492,17.72856,18.25735,-0.5287933
2567,54179,75,26.43503,18.24292,18.05173,0.1911964
2567,54179,400,21.22273,18.80988,18.41345,0.396431
2569,54234,392,26.03536,18.92124,18.5813,0.3399334
3811,55538,194,24.22899,18.50829,18.19925,0.309042
3811,55538,844,24.32758,18.5796,18.19203,0.3875713
3812,55513,198,26.25959,18.62868,18.24733,0.3813572
4048,55602,886,23.50356,18.83518,18.48943,0.3457489
4563,55617,16,21.43835,17.96934,18.27257,-0.3032246
4799,55656,414,21.60218,18.5555,18.20629,0.3492126
4802,55652,481,22.5224,17.85035,18.21001,-0.3596592
5137,55833,328,26.39244,18.51635,18.17805,0.3382988
7565,56809,712,23.61423,18.21133,18.21261,-0.001276016
7877,56898,308,22.58986,18.62675,18.44054,0.1862106
7877,56898,427,26.89552,18.26163,18.00851,0.2531204
8745,57391,128,27.31349,18.36856,18.01912,0.3494339
2060,53706,494,23.03504,18.93281,18.61548,0.3173332
2319,53763,2,21.06004,18.65928,18.33048,0.3288002
2607,54184,113,20.63436,18.32189,18.15766,0.1642361
2608,54474,635,23.05295,18.67429,18.3152,0.3590927
2913,54526,375,30.48877,18.99664,18.62554,0.3711033
2916,54507,277,33.91518,18.36953,18.1616,0.2079353
2917,54556,583,21.42392,18.97186,18.69112,0.2807407
2919,54537,480,23.85808,18.93586,18.72757,0.2082882
3655,55240,94,21.82728,18.88157,18.51633,0.3652325
3656,55241,808,24.97473,18.78716,18.38763,0.3995266
3657,55244,396,24.10511,18.70876,18.36042,0.3483372
3658,55205,486,21.90694,18.88497,18.52716,0.3578091
3852,55243,188,30.14848,18.49868,18.34341,0.1552696
3852,55243,752,23.17383,18.94645,18.63804,0.3084087
3855,55268,118,21.78126,19.10098,18.77683,0.3241482
5455,56009,734,20.1628,18.92837,18.57855,0.349823
5951,56102,34,24.76867,18.58875,18.24988,0.338871
6050,56089,8,24.50503,18.75039,18.42529,0.3251019
6050,56089,974,25.60169,18.08667,18.46026,-0.3735962
6670,56389,956,21.33307,18.42668,18.14072,0.2859631
7623,56901,861,20.31234,18.73212,18.59564,0.1364822
731,52460,531,36.08564,17.0045,18.94098,-1.936478
1018,52672,234,27.75309,18.53641,18.24059,0.2958164
1023,52818,106,25.16073,18.46992,18.08165,0.3882675
1295,52934,344,24.61839,19.03507,18.71029,0.3247757
2639,54116,141,21.61078,18.87254,18.56296,0.3095875
2641,54230,10,28.22664,18.24885,18.02323,0.2256279
3459,55007,378,25.83198,18.4273,18.12365,0.3036461
3466,54998,364,30.03324,17.86525,18.04243,-0.1771736
3480,54999,525,30.08065,18.37073,18.28717,0.08355522
3868,55360,628,20.08301,18.74874,18.72823,0.02051163
3869,55273,668,20.24112,18.75424,18.50346,0.2507801
4452,55536,738,26.4573,18.39132,18.05116,0.3401527
4453,55535,278,23.18609,18.79283,18.47599,0.3168392
5153,56577,308,24.66193,18.61294,18.29918,0.3137665
5434,56033,56,23.86264,18.56448,18.54366,0.02082443
5868,56045,974,23.73144,17.93876,18.21505,-0.2762833
6131,56211,906,25.26357,18.36673,18.01936,0.3473682
6690,56416,392,20.24751,18.80189,18.52889,0.2730007
7112,56666,526,22.35058,19.17332,18.7798,0.3935223
7397,57129,818,23.71795,18.39397,18.14214,0.2518368
7399,57162,260,20.75637,18.53699,18.22726,0.3097286
1899,53262,434,27.0032,18.16814,18.40807,-0.2399349
1901,53261,160,22.71482,18.75856,18.41865,0.3399067
2290,53727,586,21.11677,18.51426,18.31138,0.2028847
3106,54738,96,32.62161,18.44778,18.16463,0.2831516
3106,54738,109,30.99901,18.64576,18.31039,0.3353672
3110,54747,156,23.01585,18.95103,18.86424,0.08678055
3110,54747,287,24.4215,19.06971,18.6789,0.3908157
4008,55356,148,26.99545,18.82202,18.44773,0.3742943
4312,55511,90,20.793,18.80839,18.5253,0.2830906
4556,55912,982,29.58223,18.26335,18.04746,0.2158909
6031,56091,686,25.14863,18.46177,18.14133,0.3204403
6033,56069,450,22.67341,18.47701,18.18141,0.2956028
6270,56273,247,26.90663,18.71212,18.33613,0.3759861
6271,56304,256,22.66656,18.72656,18.33224,0.3943176
6530,56537,282,26.41379,18.78537,18.40243,0.3829365
7142,56567,760,22.81721,18.41117,18.56169,-0.1505241
7142,56567,860,25.03636,18.54035,18.26869,0.2716656
1962,53321,89,27.88701,18.51463,18.15972,0.354908
1963,54331,246,21.33735,18.78604,18.51495,0.2710896
2682,54401,219,20.37635,18.36622,18.10743,0.258791
3237,54883,218,26.20066,18.43613,18.25915,0.1769848
3238,54885,148,24.79601,18.45625,18.17718,0.2790699
3238,54885,434,28.55172,18.29072,18.02494,0.2657776
3238,54885,519,22.92146,18.62911,18.27404,0.3550682
3238,54885,583,22.34891,18.61652,18.31071,0.3058128
3238,54885,603,25.34319,18.38668,18.08307,0.3036118
3239,54888,134,24.77379,18.38104,18.07937,0.3016663
3239,54888,425,24.32652,18.56663,18.18908,0.3775425
3242,54889,83,23.50368,18.45438,18.37809,0.07628822
3243,54910,317,21.2186,18.72255,18.44288,0.2796726
3823,55534,688,22.22759,19.00779,18.71782,0.2899609
3826,55563,91,23.52286,18.71121,18.34725,0.3639622
3826,55563,254,22.87,19.05259,18.67343,0.3791523
4069,55365,278,22.00943,18.46963,18.69473,-0.2251053
4072,55362,190,25.74544,18.64383,18.34506,0.2987671
4072,55362,518,20.83769,18.45272,18.11731,0.3354053
6148,56209,366,27.29787,18.36468,18.04905,0.3156319
6425,56298,362,26.54791,18.88254,18.89721,-0.01467133
6425,56298,498,28.27699,18.3475,18.33941,0.00809288
6428,56279,337,23.08839,18.87457,18.73168,0.1428967
7673,57329,176,20.70922,18.78237,18.42442,0.3579521
266,51630,15,20.26484,18.10427,18.09704,0.007232666
1615,53166,627,22.27315,18.37257,18.31145,0.0611248
2185,53532,476,22.31241,19.14988,18.79725,0.3526268
2972,54586,420,22.3023,17.8563,18.0605,-0.204195
3771,55544,668,20.17049,18.78253,18.44974,0.3327923
3771,55544,760,20.34315,18.81395,18.49511,0.31884
4543,55888,480,33.05877,18.26827,18.25182,0.01644897
5360,55983,45,22.97326,18.44798,18.11276,0.3352108
5362,56017,158,23.12545,18.90412,18.58421,0.3199081
5362,56017,978,31.21809,18.32602,18.04421,0.2818069
5778,56328,628,28.24534,18.39901,18.07733,0.321682
5781,56337,380,20.77963,18.62309,18.30726,0.3158321
6063,56098,928,23.8689,18.52875,18.22185,0.3068962
6646,56389,638,24.83712,17.68863,18.01307,-0.32444
7678,57282,76,21.77077,18.36928,18.12245,0.2468224
7678,57282,291,28.43865,18.91433,18.55717,0.3571625
7682,57415,631,23.27772,18.45636,18.35492,0.1014442
1947,53431,87,26.04656,18.17738,18.04304,0.1343384
2186,54327,354,30.19498,18.39479,18.06817,0.3266239
2186,54327,498,29.23144,18.63379,18.4182,0.2155933
2186,54327,603,29.23122,18.56764,18.31309,0.2545433
2187,54270,15,29.55926,18.35012,18.05619,0.293932
2187,54270,505,30.25061,18.67022,18.36862,0.3016014
2187,54270,585,22.81464,19.00101,18.80478,0.196228
2188,54595,27,27.1325,18.31584,18.16438,0.1514606
2189,54624,234,22.98614,18.64285,18.27251,0.3703423
2191,54621,174,20.4022,18.82641,18.45122,0.3751907
2192,54232,81,24.86823,18.5001,18.25251,0.2475891
2192,54232,471,33.86735,18.29232,18.11372,0.1786022
2193,53888,69,20.87845,18.59058,18.60907,-0.01848793
2548,54152,159,24.69855,18.74084,18.628,0.1128387
2548,54152,600,20.7566,19.14069,18.86688,0.2738094
2928,54614,218,22.55304,19.02968,18.6863,0.3433762
2930,54589,52,23.8848,18.93642,18.63812,0.2982998
2934,54626,500,25.81071,19.06907,18.85296,0.2161102
4188,55684,340,24.20724,18.39325,18.08521,0.3080368
4191,55444,734,29.57924,18.61092,18.54675,0.06416512
4738,55650,646,21.58845,18.12028,18.01667,0.103611
5344,55924,8,21.46543,18.37698,18.09496,0.282011
5345,56010,720,21.95446,18.81228,18.44415,0.3681297
5768,56017,446,21.2268,18.89705,18.53755,0.3594933
6281,56295,725,25.15465,18.39341,18.06608,0.3273277
6514,56487,408,24.80011,18.98997,18.63568,0.3542843
6816,56444,970,26.11569,18.32388,18.01344,0.3104439
7666,57339,865,23.7818,18.62761,18.45986,0.1677475
349,51699,78,25.09704,18.84665,18.66191,0.1847343
1428,52998,563,20.60196,18.57492,18.18094,0.3939819
1430,53002,393,20.39473,18.54191,18.15326,0.3886566
1757,53083,603,21.47683,18.08992,18.028,0.06192017
2481,54086,70,30.51413,18.55037,18.23358,0.3167953
3172,54863,523,24.53619,18.19675,18.30682,-0.1100655
3173,54849,315,26.6425,18.23059,18.06572,0.1648769
3173,54849,382,20.89931,18.75087,18.49306,0.257803
3176,54832,220,20.86797,18.81339,18.4982,0.3151894
3176,54832,506,25.80913,18.54575,18.49299,0.05276108
3177,54833,260,22.48275,18.72755,18.43728,0.2902699
3177,54833,424,20.46119,18.78435,18.43693,0.3474236
3178,54848,99,24.05531,18.36732,18.07474,0.2925797
3178,54848,596,20.94844,18.80478,18.40937,0.3954124
3179,54830,58,20.98069,18.73544,18.43112,0.3043194
4293,55509,286,27.07191,18.81674,18.48859,0.3281422
4293,55509,772,28.52352,18.56456,18.37119,0.1933727
4532,55559,840,24.01528,18.60361,18.22898,0.3746376
4748,55631,234,28.05764,18.45523,18.1735,0.2817364
4749,55633,105,26.39266,18.66748,18.35745,0.31003
5010,55748,646,21.23637,18.53088,18.40772,0.1231575
5289,55893,813,22.56553,18.37387,18.68665,-0.3127766
5296,55922,784,31.83035,18.45486,18.13978,0.3150768
5656,55940,586,26.82572,18.83515,18.46551,0.3696461
5994,56101,377,28.18889,18.21038,18.09722,0.1131611
5994,56101,714,22.30315,18.96571,18.68477,0.280941
6627,56369,167,21.56704,17.90982,18.24132,-0.3314972
7030,56448,57,21.51642,18.28387,18.12488,0.1589909
7653,57306,354,31.54004,18.29203,18.29929,-0.007259369
820,52438,226,21.30444,18.18736,18.1597,0.02766228
1468,52999,138,24.52611,18.72844,18.42973,0.2987156
1468,52999,461,20.69433,19.17843,18.87153,0.3069038
1468,52999,584,21.73939,19.03437,18.72962,0.3047562
1471,52883,141,20.84365,18.78062,18.62596,0.1546612
1838,53467,637,21.81543,18.30904,18.0106,0.2984409
1839,53471,190,21.18655,18.3368,18.01679,0.3200035
1839,53471,481,22.53084,18.31964,18.07218,0.2474594
2401,53768,397,31.17249,18.24449,18.03234,0.2121544
2402,54176,225,29.76315,18.55836,18.28782,0.2705441
2402,54176,534,23.27745,18.71008,18.45582,0.2542534
2403,53795,577,23.53852,18.85523,18.87397,-0.0187397
2404,53764,120,20.46093,18.63159,18.82053,-0.188942
2404,53764,502,29.60514,18.40087,18.10713,0.2937431
2406,54084,357,43.32059,18.05925,18.00947,0.04977989
2406,54084,620,26.76604,18.89371,18.57803,0.3156834
2409,54210,74,26.83741,18.84618,18.47446,0.3717213
3426,54977,84,25.50511,18.38347,18.01383,0.369648
3426,54977,162,22.78763,18.59532,18.60775,-0.01243019
